Title,SearchName,Number,Transcript,Speaker,Line,LineEnd,MatchId,URL,Before Match,Text,After Match,Target word,Target word start,Target word end,Target phonemes,Target orthography,Target segment,Target segment start,Target segment end,time_0.2,F1-time_0.2,F2-time_0.2,time_0.5,F1-time_0.5,F2-time_0.5,time_0.8,F1-time_0.8,F2-time_0.8,Error
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4651,LV09pairs.eaf,LV09,0.6,1.4,g_545;em_12_169889;n_3779289-n_3917252;p_105;#=es_1_1321813;prefix=4651-;[0]=ew_0_1043494;[1]=ew_0_1043494,https://apls.pitt.edu/labbcat/transcript?transcript=LV09pairs.eaf#ew_0_1043494,what,about,the,about,0.62,0.82,@b6t,about,6,0.71,0.77,0.722,727,1405,0.74,697,1371,0.758,611,1357,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4652,LV09pairs.eaf,LV09,157.227,160.24,g_545;em_12_169998;n_3779409-n_3917881;p_105;#=es_1_1322564;prefix=4652-;[0]=ew_0_1043982;[1]=ew_0_1043982,https://apls.pitt.edu/labbcat/transcript?transcript=LV09pairs.eaf#ew_0_1043982,and,spouse,and,spouse,157.407,157.937,sp6s,spouse,6,157.657,157.767,157.679,900,1722,157.712,840,933,157.745,727,1209,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4653,LV09pairs.eaf,LV09,178.248,182.24,g_545;em_12_170015;n_3779427-n_3779429;p_105;#=es_1_1322673;prefix=4653-;[0]=ew_0_1044040;[1]=ew_0_1044040,https://apls.pitt.edu/labbcat/transcript?transcript=LV09pairs.eaf#ew_0_1044040,,tower,tire,tower,178.268,178.718,t6r,tower,6,178.31799999999998,178.588,178.37199999999999,907,1364,178.45299999999997,702,912,178.534,538,971,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4654,LV09reading.eaf,LV09,49.120000000000005,56.27,g_546;em_12_170036;n_3780247-n_3780249;p_105;#=es_1_1323154;prefix=4654-;[0]=ew_0_1044203;[1]=ew_0_1044203,https://apls.pitt.edu/labbcat/transcript?transcript=LV09reading.eaf#ew_0_1044203,upstream .,down,the,down,52.15,52.349999999999994,d6n,down,6,52.18,52.32,52.208,829,1580,52.25,892,1732,52.292,859,1531,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4655,LV09reading.eaf,LV09,63.63,71.10000000000001,g_546;em_12_170038;n_3780251-n_3780253;p_105;#=es_1_1323323;prefix=4655-;[0]=ew_0_1044252;[1]=ew_0_1044252,https://apls.pitt.edu/labbcat/transcript?transcript=LV09reading.eaf#ew_0_1044252,the,cows' .,water,cows' .,68.26,68.79,k6z,cows,6,68.41,68.66,68.46,832,1490,68.535,866,1485,68.61,484,852,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4656,LV10extraint1.eaf,LV10,14.498000000000001,21.643,g_695;em_12_222912;n_5184838-n_5244650;p_176;#=es_1_2388840;prefix=4656-;[0]=ew_0_1368254;[1]=ew_0_1368254,https://apls.pitt.edu/labbcat/transcript?transcript=LV10extraint1.eaf#ew_0_1368254,coming,out,I,out,19.067999999999998,20.308,6t,out,6,19.067999999999998,20.268,19.308,870,1545,19.668,843,1722,20.028,1667,2964,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4657,LV10extraint1.eaf,LV10,22.204,27.375,g_695;em_12_222913;n_5184919-n_5244693;p_176;#=es_1_2388939;prefix=4657-;[0]=ew_0_1368273;[1]=ew_0_1368273,https://apls.pitt.edu/labbcat/transcript?transcript=LV10extraint1.eaf#ew_0_1368273,them,out,and,out,23.494,23.604,6t,out,6,23.494,23.524,23.5,234,1037,23.509,229,1034,23.518,160,1049,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4658,LV10extraint1.eaf,LV10,31.414,38.848,g_695;em_12_222916;n_5184893-n_5244821;p_176;#=es_1_2389102;prefix=4658-;[0]=ew_0_1368314;[1]=ew_0_1368314,https://apls.pitt.edu/labbcat/transcript?transcript=LV10extraint1.eaf#ew_0_1368314,probably,down,in,down,36.144000000000005,36.334,d6n,down,6,36.264,36.304,36.272000000000006,985,2070,36.284000000000006,975,2067,36.296,998,2098,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4659,LV10extraint1.eaf,LV10,71.755,78.294,g_695;em_12_222927;n_5185067-n_5245190;p_176;#=es_1_2389565;prefix=4659-;[0]=ew_0_1368464;[1]=ew_0_1368464,https://apls.pitt.edu/labbcat/transcript?transcript=LV10extraint1.eaf#ew_0_1368464,all,down,not,down,74.425,74.63499999999999,d6n,down,6,74.49499999999999,74.52499999999999,74.50099999999999,332,1125,74.50999999999999,664,1717,74.51899999999999,713,2015,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4660,LV10interview1.eaf,LV10,122.85900000000001,129.37,g_689;em_12_221406;n_5168554-n_5217405;p_176;#=es_1_2353053;prefix=4660-;[0]=ew_0_1357723;[1]=ew_0_1357723,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1357723,was,about,sixteen,about,126.389,126.539,@b6t,about,6,126.45899999999999,126.509,126.469,1144,2066,126.484,1494,1846,126.499,1387,1724,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4661,LV10interview1.eaf,LV10,137.716,141.406,g_689;em_12_221409;n_5168016-n_5217633;p_176;#=es_1_2353317;prefix=4661-;[0]=ew_0_1357758;[1]=ew_0_1357758,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1357758,moved,down,here,down,140.906,141.006,d6n,down,6,140.936,140.966,140.942,1075,1201,140.95100000000002,1073,1261,140.96,1006,1283,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4662,LV10interview1.eaf,LV10,172.842,180.15,g_689;em_12_221422;n_5167767-n_5217907;p_176;#=es_1_2353720;prefix=4662-;[0]=ew_0_1357899;[1]=ew_0_1357899,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1357899,the,South,,South,180.032,180.122,s6T,south,6,180.062,180.092,180.068,931,2028,180.077,1178,2228,180.086,591,1776,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4663,LV10interview1.eaf,LV10,326.28000000000003,332.446,g_689;em_12_221471;n_5169896-n_5169982;p_176;#=es_1_2355368;prefix=4663-;[0]=ew_0_1358355;[1]=ew_0_1358355,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1358355,was,out,this,out,327.35999999999996,328.22999999999996,6t,out,6,327.35999999999996,328.19,327.52599999999995,553,1604,327.775,762,1531,328.024,749,1759,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4664,LV10interview1.eaf,LV10,355.63,365.255,g_689;em_12_221484;n_5171573-n_5219324;p_176;#=es_1_2355560;prefix=4664-;[0]=ew_0_1358470;[1]=ew_0_1358470,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1358470,this,house,as,house,356.67,356.76,h6z,house,6,356.7,356.73,356.706,404,1789,356.71500000000003,481,2063,356.724,605,1908,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4665,LV10interview1.eaf,LV10,419.326,427.951,g_689;em_12_221505;n_5171444-n_5171378;p_176;#=es_1_2356590;prefix=4665-;[0]=ew_0_1358647;[1]=ew_0_1358647,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1358647,star,out,at,out,423.456,423.516,6t,out,6,423.456,423.48600000000005,423.46200000000005,804,1359,423.471,780,1336,423.48,726,1227,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4666,LV10interview1.eaf,LV10,449.565,451.511,g_689;em_12_221516;n_5171340-n_5171337;p_176;#=es_1_2357050;prefix=4666-;[0]=ew_0_1358737;[1]=ew_0_1358737,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1358737,called,Our,Lady,Our,450.975,451.035,6r,our,6,450.975,451.005,450.981,550,1272,450.99,539,1788,450.999,494,1780,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4667,LV10interview1.eaf,LV10,484.41,485.76300000000003,g_689;em_12_221526;n_5167300-n_5167332;p_176;#=es_1_2357566;prefix=4667-;[0]=ew_0_1358837;[1]=ew_0_1358837,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1358837,,Our,Lady,Our,484.43,485.01000000000005,6r,our,6,484.43,484.94,484.532,699,1348,484.685,561,2254,484.838,1104,2132,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4668,LV10interview1.eaf,LV10,563.7330000000001,572.553,g_689;em_12_221559;n_5166629-n_5166637;p_176;#=es_1_2358654;prefix=4668-;[0]=ew_0_1359114;[1]=ew_0_1359114,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1359114,worked,out -,for,out -,570.063,570.1229999999999,6t,out,6,570.063,570.093,570.069,914,2044,570.078,865,1905,570.087,890,1783,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4669,LV10interview1.eaf,LV10,581.167,586.075,g_689;em_12_221562;n_5166641-n_5166647;p_176;#=es_1_2358978;prefix=4669-;[0]=ew_0_1359151;[1]=ew_0_1359151,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1359151,moved,down,to,down,584.337,584.467,d6n,down,6,584.3670000000001,584.427,584.379,563,1800,584.397,464,1793,584.4150000000001,515,1873,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4670,LV10interview1.eaf,LV10,581.167,586.075,g_689;em_12_221562;n_5166641-n_5166647;p_176;#=es_1_2358983;prefix=4670-;[0]=ew_0_1359158;[1]=ew_0_1359158,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1359158,been,without,a,without,585.407,585.577,wIT6t,without,6,585.517,585.547,585.523,726,2035,585.532,585,2343,585.541,831,1857,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4671,LV10interview1.eaf,LV10,627.188,628.908,g_689;em_12_221574;n_5169253-n_5222274;p_176;#=es_1_2359404;prefix=4671-;[0]=ew_0_1359311;[1]=ew_0_1359311,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1359311,died,about,seven,about,627.658,627.788,@b6t,about,6,627.718,627.758,627.726,699,2001,627.738,616,1961,627.75,879,1973,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4672,LV10interview1.eaf,LV10,652.629,660.36,g_689;em_12_221586;n_5169121-n_5169161;p_176;#=es_1_2359683;prefix=4672-;[0]=ew_0_1359412;[1]=ew_0_1359412,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1359412,in,our,twenties,our,656.049,656.169,6r,our,6,656.049,656.0790000000001,656.055,1226,2498,656.0640000000001,1327,2559,656.0730000000001,541,1658,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4673,LV10interview1.eaf,LV10,668.008,676.258,g_689;em_12_221588;n_5169152-n_5222714;p_176;#=es_1_2359921;prefix=4673-;[0]=ew_0_1359445;[1]=ew_0_1359445,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1359445,went,down .,to,down .,669.378,669.4680000000001,d6n,down,6,669.408,669.438,669.414,473,2032,669.423,447,1990,669.432,447,1898,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4674,LV10interview1.eaf,LV10,668.008,676.258,g_689;em_12_221588;n_5169152-n_5222714;p_176;#=es_1_2359953;prefix=4674-;[0]=ew_0_1359448;[1]=ew_0_1359448,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1359448,school,down,in,down,669.778,670.268,d6n,down,6,669.808,670.188,669.884,739,2082,669.998,675,2271,670.112,517,2443,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4675,LV10interview1.eaf,LV10,678.3340000000001,688.338,g_689;em_12_221590;n_5169188-n_5169186;p_176;#=es_1_2360213;prefix=4675-;[0]=ew_0_1359497;[1]=ew_0_1359497,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1359497,just,out,of,out,687.814,687.8839999999999,6t,out,6,687.814,687.8439999999999,687.8199999999999,912,2136,687.829,593,1843,687.838,474,1589,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4676,LV10interview1.eaf,LV10,797.493,802.326,g_689;em_12_221631;n_5171198-n_5223800;p_176;#=es_1_2361420;prefix=4676-;[0]=ew_0_1359925;[1]=ew_0_1359925,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1359925,comes,out,with,out,798.5630000000001,798.9530000000001,6t,out,6,798.5630000000001,798.883,798.6270000000001,803,1990,798.7230000000001,254,1685,798.8190000000001,501,2188,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4677,LV10interview1.eaf,LV10,839.221,845.4250000000001,g_689;em_12_221647;n_5169400-n_5169458;p_176;#=es_1_2362078;prefix=4677-;[0]=ew_0_1360044;[1]=ew_0_1360044,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview1.eaf#ew_0_1360044,patient,out,of,out,844.251,844.311,6t,out,6,844.251,844.281,844.257,919,2403,844.266,905,2247,844.275,902,2198,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4678,LV10interview2.eaf,LV10,14.394,24.558,g_690;em_12_221834;n_5174774-n_5174770;p_176;#=es_1_2363379;prefix=4678-;[0]=ew_0_1360500;[1]=ew_0_1360500,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1360500,familiar,down,near,down,21.654,21.784,d6n,down,6,21.684,21.714,21.69,429,2328,21.698999999999998,419,1834,21.708,422,1972,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4679,LV10interview2.eaf,LV10,65.243,72.96600000000001,g_690;em_12_221844;n_5174829-n_5174826;p_176;#=es_1_2364216;prefix=4679-;[0]=ew_0_1360659;[1]=ew_0_1360659,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1360659,school,out,in,out,70.023,70.133,6t,out,6,70.023,70.083,70.035,1036,2036,70.053,543,1537,70.071,1266,2133,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4680,LV10interview2.eaf,LV10,80.21900000000001,88.302,g_690;em_12_221848;n_5174812-n_5226137;p_176;#=es_1_2364455;prefix=4680-;[0]=ew_0_1360699;[1]=ew_0_1360699,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1360699,- mother,house,and,house,84.40899999999999,84.56899999999999,h6s,house,6,84.48899999999999,84.51899999999999,84.49499999999999,789,1963,84.50399999999999,802,1983,84.51299999999999,707,1896,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4681,LV10interview2.eaf,LV10,300.69100000000003,305.981,g_690;em_12_221894;n_5173219-n_5228398;p_176;#=es_1_2367370;prefix=4681-;[0]=ew_0_1361312;[1]=ew_0_1361312,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361312,is,throughout,the,throughout,301.59099999999995,301.95099999999996,Tru6t,throughout,6,301.78099999999995,301.851,301.79499999999996,520,1956,301.816,505,1889,301.837,466,1910,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4682,LV10interview2.eaf,LV10,358.813,363.643,g_690;em_12_221911;n_5174932-n_5228888;p_176;#=es_1_2368010;prefix=4682-;[0]=ew_0_1361489;[1]=ew_0_1361489,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361489,her,about,once,about,359.783,359.983,@b6t,about,6,359.913,359.953,359.921,616,1654,359.933,668,1659,359.945,683,1658,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4683,LV10interview2.eaf,LV10,358.813,363.643,g_690;em_12_221911;n_5174932-n_5228888;p_176;#=es_1_2368085;prefix=4683-;[0]=ew_0_1361500;[1]=ew_0_1361500,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361500,that's,about,it,about,361.703,361.883,@b6t,about,6,361.803,361.83299999999997,361.80899999999997,502,2173,361.818,500,1777,361.827,505,1582,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4684,LV10interview2.eaf,LV10,385.394,389.35,g_690;em_12_221919;n_5174989-n_5174986;p_176;#=es_1_2368204;prefix=4684-;[0]=ew_0_1361590;[1]=ew_0_1361590,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361590,corner,house .,you,house .,386.36400000000003,386.734,h6s,house,6,386.394,386.684,386.452,586,1542,386.539,397,1756,386.62600000000003,473,1590,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4685,LV10interview2.eaf,LV10,389.863,394.00100000000003,g_690;em_12_221921;n_5175003-n_5175000;p_176;#=es_1_2368296;prefix=4685-;[0]=ew_0_1361599;[1]=ew_0_1361599,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361599,a,house,behind,house,389.883,389.973,h6s,house,6,389.913,389.943,389.919,1227,1895,389.928,1069,1805,389.937,1185,1933,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4686,LV10interview2.eaf,LV10,394.428,399.889,g_690;em_12_221923;n_5174997-n_5174953;p_176;#=es_1_2368399;prefix=4686-;[0]=ew_0_1361625;[1]=ew_0_1361625,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361625,a,house,these,house,399.118,399.848,h6z,house,6,399.178,399.758,399.294,965,1314,399.46799999999996,680,1635,399.642,1120,2326,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4687,LV10interview2.eaf,LV10,432.637,440.247,g_690;em_12_221932;n_5174777-n_5174784;p_176;#=es_1_2369107;prefix=4687-;[0]=ew_0_1361730;[1]=ew_0_1361730,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361730,tore,down,two,down,439.037,439.147,d6n,down,6,439.087,439.117,439.093,875,1833,439.102,885,1707,439.111,909,1731,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4688,LV10interview2.eaf,LV10,463.51,469.224,g_690;em_12_221942;n_5174839-n_5174834;p_176;#=es_1_2369617;prefix=4688-;[0]=ew_0_1361840;[1]=ew_0_1361840,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361840,same,layout,when,layout,468.9,469.13,l16t,layout,6,469.06,469.09,469.066,765,2128,469.075,804,2063,469.084,838,2002,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4689,LV10interview2.eaf,LV10,485.95,493.411,g_690;em_12_221952;n_5175146-n_5230277;p_176;#=es_1_2369807;prefix=4689-;[0]=ew_0_1361915;[1]=ew_0_1361915,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361915,this,house,my,house,486.01,486.18,h6s,house,6,486.06,486.14,486.076,984,1575,486.1,1011,1506,486.12399999999997,937,1400,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4690,LV10interview2.eaf,LV10,497.141,498.329,g_690;em_12_221956;n_5175161-n_5230336;p_176;#=es_1_2370001;prefix=4690-;[0]=ew_0_1361958;[1]=ew_0_1361958,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361958,rented,out,,out,498.19100000000003,498.261,6t,out,6,498.19100000000003,498.221,498.197,681,1401,498.206,744,1412,498.21500000000003,784,1423,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4691,LV10interview2.eaf,LV10,498.735,502.249,g_690;em_12_221957;n_5175168-n_5175166;p_176;#=es_1_2370022;prefix=4691-;[0]=ew_0_1361964;[1]=ew_0_1361964,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361964,- the,house,right,house,499.285,501.2149999,h6z,house,6,499.325,499.40500000000003,499.341,1376,2568,499.365,352,1342,499.389,558,1422,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4692,LV10interview2.eaf,LV10,507.19,513.165,g_690;em_12_221960;n_5175170-n_5175178;p_176;#=es_1_2370131;prefix=4692-;[0]=ew_0_1361983;[1]=ew_0_1361983,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1361983,girl,about .,seven,about .,510.35,510.67,@b6t,about,6,510.59,510.62,510.596,785,1347,510.605,775,1354,510.614,691,1368,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4693,LV10interview2.eaf,LV10,525.998,529.925,g_690;em_12_221964;n_5175110-n_5230721;p_176;#=es_1_2370452;prefix=4693-;[0]=ew_0_1362031;[1]=ew_0_1362031,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1362031,gutted,out,and,out,528.398,528.558,6t,out,6,528.398,528.518,528.422,828,1532,528.4580000000001,772,1624,528.494,1063,2005,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4694,LV10interview2.eaf,LV10,530.646,533.831,g_690;em_12_221965;n_5175106-n_5230760;p_176;#=es_1_2370546;prefix=4694-;[0]=ew_0_1362042;[1]=ew_0_1362042,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1362042,family,house,,house,532.0559999999999,532.1959999999999,h6s,house,6,532.136,532.1659999999999,532.1419999999999,906,1519,532.151,899,1587,532.16,1195,1570,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4695,LV10interview2.eaf,LV10,621.653,629.9590000000001,g_690;em_12_221998;n_5175018-n_5175032;p_176;#=es_1_2371781;prefix=4695-;[0]=ew_0_1362324;[1]=ew_0_1362324,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1362324,Lawrenceville,house,tour .,house,623.6030000000001,623.823,h6z,house,6,623.653,623.693,623.6610000000001,932,1942,623.673,867,2210,623.685,184,1275,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4696,LV10interview2.eaf,LV10,654.451,663.444,g_690;em_12_222004;n_5172611-n_5172608;p_176;#=es_1_2372334;prefix=4696-;[0]=ew_0_1362420;[1]=ew_0_1362420,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview2.eaf#ew_0_1362420,moving,out .,and,out .,659.431,659.5210000000001,6t,out,6,659.431,659.461,659.437,1158,2260,659.446,1127,2055,659.455,984,2107,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4697,LV10interview3.eaf,LV10,16.664,26.8,g_691;em_12_222038;n_5178492-n_5178489;p_176;#=es_1_2373246;prefix=4697-;[0]=ew_0_1362714;[1]=ew_0_1362714,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview3.eaf#ew_0_1362714,gone,down,to,down,21.974,22.094,d6n,down,6,22.024,22.064,22.032,844,1761,22.044,921,1923,22.056,1044,2002,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4698,LV10interview3.eaf,LV10,317.403,318.677,g_691;em_12_222120;n_5178653-n_5235224;p_176;#=es_1_2376390;prefix=4698-;[0]=ew_0_1363615;[1]=ew_0_1363615,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview3.eaf#ew_0_1363615,and,out,r~,out,317.783,317.95300000000003,6t,out,6,317.783,317.903,317.807,821,1349,317.843,708,1284,317.879,923,2180,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4699,LV10interview3.eaf,LV10,347.333,357.166,g_691;em_12_222129;n_5178652-n_5178648;p_176;#=es_1_2376682;prefix=4699-;[0]=ew_0_1363743;[1]=ew_0_1363743,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview3.eaf#ew_0_1363743,race,out,in,out,354.00300000000004,354.083,6t,out,6,354.00300000000004,354.043,354.011,638,2077,354.023,386,1080,354.035,466,949,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4700,LV10interview3.eaf,LV10,373.016,382.97,g_691;em_12_222136;n_5178470-n_5235668;p_176;#=es_1_2376973;prefix=4700-;[0]=ew_0_1363813;[1]=ew_0_1363813,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview3.eaf#ew_0_1363813,an,hour,and,hour,376.396,376.476,6r,hour,6,376.396,376.42600000000004,376.40200000000004,1093,1730,376.41100000000006,491,1088,376.42,987,2267,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4701,LV10interview3.eaf,LV10,447.496,457.397,g_691;em_12_222160;n_5178843-n_5236237;p_176;#=es_1_2377794;prefix=4701-;[0]=ew_0_1364072;[1]=ew_0_1364072,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview3.eaf#ew_0_1364072,went,out,for,out,456.316,456.426,6t,out,6,456.316,456.376,456.328,938,1692,456.346,964,1742,456.364,920,1720,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4702,LV10interview3.eaf,LV10,482.33500000000004,490.934,g_691;em_12_222162;n_5178859-n_5178867;p_176;#=es_1_2377896;prefix=4702-;[0]=ew_0_1364138;[1]=ew_0_1364138,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview3.eaf#ew_0_1364138,,throughout,my,throughout,482.375,483.03499999999997,Tru6t,throughout,6,482.935,482.965,482.941,904,1089,482.95,852,1173,482.959,845,1255,
Search results,phonemes=.*6[pbtdkgfvTDszSZhJ_mnNlrwjFHP] segment=6,4703,LV10interview3.eaf,LV10,612.251,620.073,g_691;em_12_222196;n_5178763-n_5237465;p_176;#=es_1_2379385;prefix=4703-;[0]=ew_0_1364512;[1]=ew_0_1364512,https://apls.pitt.edu/labbcat/transcript?transcript=LV10interview3.eaf#ew_0_1364512,basis,throughout,the,throughout,615.211,615.941,Tru6t,throughout,6,615.821,615.881,615.833,535,1010,615.851,515,776,615.869,468,1014,
